log_op,log_reason,log_timestamp,log_source_csv,entity_id,name,primary_asset_class,secondary_asset_classes,entity_type,website,active_status,source_tier,geography,sector_focus,capital_model,instrument_types,target_company_profile,non_unicorn_thesis,ecosystem_role,fit_score,evidence_status,last_verified_at,notes,lead_id,lead_type,source_urls,discovered_from,target_asset_class,target_entity_type,priority,review_status,created_at
delete_from_queue,article title / generic term / podcast / personal name (not capital allocator),2026-05-28T21:49:18+00:00,entity_intake_queue.csv,,Youth Entrepreneurship Programming,,,,https://www.futurefounders.com,unknown,public_web,,,,,,,,,needs_verification,,Public-web discovery result from query: bootcamp accelerator alternative capital revenue financing fellowship founder grant. Confirm source text before promotion. Intake promotion agent needs more source text: no fetched direct source text available for intake lead,intake-web-2d709d24a68f,web_search_result,https://www.futurefounders.com,duckduckgo:target-036-smv,SMV,capital provider / fund / acquirer / platform,low,needs_more_source,2026-05-28
delete_from_queue,article title / generic term / podcast / personal name (not capital allocator),2026-05-28T21:49:18+00:00,entity_intake_queue.csv,,Who We Are,,,,https://www.searchfundaccelerator.com/intro,unknown,public_web,,,,,,,,,needs_verification,,Public-web discovery result from query: search fund accelerator institutional investors first time CEO operator acquisition. Confirm source text before promotion. Intake promotion agent marked duplicate: duplicate entity domain: https://www.searchfundaccelerator.com,intake-web-2a4d2ca6d814,web_search_result,https://www.searchfundaccelerator.com/intro,duckduckgo:target-030-search-eta,Search/ETA,search fund investor / ETA platform / acquisition community,medium,duplicate,2026-05-28
delete_from_queue,article title / generic term / podcast / personal name (not capital allocator),2026-05-28T21:49:18+00:00,entity_intake_queue.csv,,Acquisition Criteria,,,,https://www.csiandromeda.com/acquisition-criteria,unknown,public_web,,,,,,,,,needs_verification,,Public-web discovery result from query: software holding company acquire bootstrapped SaaS founders permanent home. Confirm source text before promotion. Intake promotion agent needs more source text: no fetched direct source text available for intake lead Intake promotion agent marked duplicate: duplicate entity domain: https://www.csiandromeda.com,intake-web-fa45d466576c,web_search_result,https://www.csiandromeda.com/acquisition-criteria,duckduckgo:target-004-smv,SMV,software acquisition firm,high,duplicate,2026-05-28
delete_from_queue,article title / generic term / podcast / personal name (not capital allocator),2026-05-28T21:49:18+00:00,entity_intake_queue.csv,,Startup Studio vs Venture Builder,,,,https://hidayatrizvi.com/startup-studio-vs-venture-builder,unknown,public_web,,,,,,,,,candidate_evidence,,Public-web discovery result from query: venture studio startup foundry company builder shared infrastructure. Confirm source text before promotion. Intake promotion agent needs more source text: no fetched direct source text available for intake lead Promoted as Portfolio Capital candidate from https://hidayatrizvi.com/startup-studio-vs-venture-builder with 3 source-backed bucket claims. Human review required before paper use.,intake-web-cbbd709c313e,web_search_result,https://hidayatrizvi.com/startup-studio-vs-venture-builder,duckduckgo:target-010-portfolio-capital,Portfolio Capital,venture studio,high,promoted,2026-05-28
delete_from_queue,article title / generic term / podcast / personal name (not capital allocator),2026-05-28T21:49:18+00:00,entity_intake_queue.csv,,Steward Ownership,,,,https://www.impactterms.org/steward-ownership,unknown,public_web,,,,,,,,,needs_verification,,Public-web discovery result from query: steward ownership trust foundation perpetual purpose company employee owned mission lock. Confirm source text before promotion. Intake promotion agent needs more source text: no fetched direct source text available for intake lead,intake-web-0a9e452908c1,web_search_result,https://www.impactterms.org/steward-ownership,duckduckgo:target-021-patient-capital,Patient Capital,patient capital provider / evergreen fund / holding company,medium,needs_more_source,2026-05-28
delete_from_queue,article title / generic term / podcast / personal name (not capital allocator),2026-05-28T21:49:18+00:00,entity_intake_queue.csv,,Founder Fellowship,,,,https://edc.nyc/founder-fellowship,unknown,public_web,,,,,,,,,needs_verification,,Public-web discovery result from query: bootcamp accelerator alternative capital revenue financing fellowship founder grant. Confirm source text before promotion. Intake promotion agent needs more source text: no fetched direct source text available for intake lead,intake-web-11ecc4d474ef,web_search_result,https://edc.nyc/founder-fellowship,duckduckgo:target-036-smv,SMV,capital provider / fund / acquirer / platform,low,needs_more_source,2026-05-28
delete_from_queue,article title / generic term / podcast / personal name (not capital allocator),2026-05-28T21:49:18+00:00,entity_intake_queue.csv,,2025 Plumbing Industry Report,,,,https://www.atlanticcoastbusinessbrokers.com/plumbing-industry-report-2025,unknown,public_web,,,,,,,,,candidate_evidence,,Public-web discovery result from query: roll up acquisition platform SMB services HVAC plumbing dental veterinary. Confirm source text before promotion. Intake promotion agent needs more source text: no fetched direct source text available for intake lead Promoted as Portfolio Capital candidate from https://www.atlanticcoastbusinessbrokers.com/plumbing-industry-report-2025 with 3 source-backed bucket claims. Human review required before paper use.,intake-web-0becd8790f80,web_search_result,https://www.atlanticcoastbusinessbrokers.com/plumbing-industry-report-2025,duckduckgo:target-027-portfolio-capital,Portfolio Capital,venture studio / startup studio / software holding company,medium,promoted,2026-05-28
delete_from_queue,article title / generic term / podcast / personal name (not capital allocator),2026-05-28T21:49:18+00:00,entity_intake_queue.csv,,Funded!,,,,https://thebootstrappedfounder.com/funded,unknown,public_web,,,,,,,,,candidate_evidence,,Public-web discovery result from query: bootstrapped SaaS calm company profitable indie founder community capital revenue. Confirm source text before promotion. Intake promotion agent needs more source text: no fetched direct source text available for intake lead Promoted as LMV candidate from https://thebootstrappedfounder.com/funded with 5 source-backed bucket claims. Human review required before paper use.,intake-web-d5e92aa2a735,web_search_result,https://thebootstrappedfounder.com/funded,duckduckgo:target-023-lmv,LMV,LMV capital provider / indie fund / AI-native micro venture platform,medium,promoted,2026-05-28
delete_from_queue,article title / generic term / podcast / personal name (not capital allocator),2026-05-28T21:49:18+00:00,entity_intake_queue.csv,,What is Royalty Financing?,,,,https://startup101.com/what-is-royalty-financing,unknown,public_web,,,,,,,,,candidate_evidence,,Public-web discovery result from query: royalty financing music film startup non-dilutive revenue share capital provider. Confirm source text before promotion. Intake promotion agent needs more source text: no fetched direct source text available for intake lead Promoted as SMV candidate from https://startup101.com/what-is-royalty-financing with 2 source-backed bucket claims. Human review required before paper use.,intake-web-9557586a0a61,web_search_result,https://startup101.com/what-is-royalty-financing,duckduckgo:target-024-smv,SMV,capital provider / fund / acquirer / platform,medium,promoted,2026-05-28
delete_from_queue,article title / generic term / podcast / personal name (not capital allocator),2026-05-28T21:49:18+00:00,entity_intake_queue.csv,,The Fundless Sponsor Explained,,,,https://1719partners.com/the-fundless-sponsor-how-it-works,unknown,public_web,,,,,,,,,candidate_evidence,,Public-web discovery result from query: independent sponsor fundless sponsor private equity acquire single business no committed fund. Confirm source text before promotion. Intake promotion agent needs more source text: no fetched direct source text available for intake lead Promoted as Search/ETA candidate from https://1719partners.com/the-fundless-sponsor-how-it-works with 5 source-backed bucket claims. Human review required before paper use.,intake-web-803c54fa7471,web_search_result,https://1719partners.com/the-fundless-sponsor-how-it-works,duckduckgo:target-031-search-eta,Search/ETA,search fund investor / ETA platform / acquisition community,medium,promoted,2026-05-28
delete_from_queue,article title / generic term / podcast / personal name (not capital allocator),2026-05-28T21:49:18+00:00,entity_intake_queue.csv,,SEC.gov,,,,https://www.sec.gov/search-filings,unknown,public_web,,,,,,,,,needs_verification,,Public-web discovery result from query: permanent equity holding company acquire SMB software services no exit forever. Confirm source text before promotion. Intake promotion agent needs more source text: no fetched direct source text available for intake lead,intake-web-e59037423ec0,web_search_result,https://www.sec.gov/search-filings,duckduckgo:target-020-patient-capital,Patient Capital,patient capital provider / evergreen fund / holding company,high,needs_more_source,2026-05-28
delete_from_queue,article title / generic term / podcast / personal name (not capital allocator),2026-05-28T21:49:18+00:00,entity_intake_queue.csv,,Bootstrapped SaaS The Complete Founder's Playbook,,,,https://saasoperations.com/bootstrapped-saas,unknown,public_web,,,,,,,,,needs_verification,,Public-web discovery result from query: bootstrapped SaaS calm company profitable indie founder community capital revenue. Confirm source text before promotion. Intake promotion agent marked duplicate: duplicate entity domain: https://saasoperations.com/bootstrapped-saas-success-stories,intake-web-66b8b24df937,web_search_result,https://saasoperations.com/bootstrapped-saas,duckduckgo:target-023-lmv,LMV,LMV capital provider / indie fund / AI-native micro venture platform,medium,duplicate,2026-05-28
delete_from_queue,article title / generic term / podcast / personal name (not capital allocator),2026-05-28T21:49:18+00:00,entity_intake_queue.csv,,Independent Sponsor Model,,,,https://www.accesscappartners.com/the-independent-sponsor-model,unknown,public_web,,,,,,,,,candidate_evidence,,Public-web discovery result from query: independent sponsor fundless sponsor private equity acquire single business no committed fund. Confirm source text before promotion. Intake promotion agent needs more source text: no fetched direct source text available for intake lead Promoted as Search/ETA candidate from https://www.accesscappartners.com/the-independent-sponsor-model with 2 source-backed bucket claims. Human review required before paper use.,intake-web-63b588485392,web_search_result,https://www.accesscappartners.com/the-independent-sponsor-model,duckduckgo:target-031-search-eta,Search/ETA,search fund investor / ETA platform / acquisition community,medium,promoted,2026-05-28
delete_from_queue,article title / generic term / podcast / personal name (not capital allocator),2026-05-28T21:49:18+00:00,entity_intake_queue.csv,,The Independent Sponsor Model or Fundless Sponsor Model,,,,https://www.fundlesssponsorcapital.com/the-independent-sponsor-model,unknown,public_web,,,,,,,,,candidate_evidence,,Public-web discovery result from query: independent sponsor fundless sponsor private equity acquire single business no committed fund. Confirm source text before promotion. Intake promotion agent needs more source text: no fetched direct source text available for intake lead Promoted as Search/ETA candidate from https://www.fundlesssponsorcapital.com/the-independent-sponsor-model with 2 source-backed bucket claims. Human review required before paper use.,intake-web-673f6ee93ca2,web_search_result,https://www.fundlesssponsorcapital.com/the-independent-sponsor-model,duckduckgo:target-031-search-eta,Search/ETA,search fund investor / ETA platform / acquisition community,medium,promoted,2026-05-28
