claim_id,entity_id,entity_name,claim_type,claim,source_url,source_type,source_quality,source_tier,evidence_status,last_verified_at,notes
claim-synthesis-capital-intake-001,synthesis-capital,Synthesis Capital,intake_patient-capital_bucket_signal,Synthesis Capital has source-backed Patient Capital bucket evidence: source text contains 'mission'.,https://synthesis.capital,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,Auto-promoted intake evidence; not paper-ready. Snippet: The Opportunity Our Focus Our Portfolio Our Team Insights Privacy Policy Disclaimer Sustainability Cookie Policy 1st Floor 4-7 Manchester Street London W1U 3AE UK Email ↗ LinkedIn 
claim-synthesis-capital-intake-002,synthesis-capital,Synthesis Capital,intake_patient-capital_bucket_signal,Synthesis Capital has source-backed Patient Capital bucket evidence: source text contains 'impact'.,https://synthesis.capital,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,Auto-promoted intake evidence; not paper-ready. Snippet: Our Portfolio → We back founders building the future of food production; creating platforms whose impact extends across industries.
claim-acton-capital-intake-001,acton-capital,Acton Capital,intake_patient-capital_bucket_signal,Acton Capital has source-backed Patient Capital bucket evidence: source text contains 'mission'.,https://www.actoncapital.com,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: On this basis, we help mission-driven teams develop growth strategies that fit their unique situations."
claim-acton-capital-intake-002,acton-capital,Acton Capital,intake_patient-capital_bucket_signal,Acton Capital has source-backed Patient Capital bucket evidence: source text contains 'mission-driven'.,https://www.actoncapital.com,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: On this basis, we help mission-driven teams develop growth strategies that fit their unique situations."
claim-acton-capital-intake-003,acton-capital,Acton Capital,intake_patient-capital_bucket_signal,Acton Capital has source-backed Patient Capital bucket evidence: source text contains 'generations'.,https://www.actoncapital.com,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: Team Generations of investment experience, always in your corner."
claim-capnamic-ventures-intake-001,capnamic-ventures,Capnamic Ventures,intake_patient-capital_bucket_signal,Capnamic Ventures has source-backed Patient Capital bucket evidence: source text contains 'mission'.,https://www.capnamic.com,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: w visitors interact with the site, and whether there may be technical issues. Accept All Cookies Save Settings Thank you! Your submission has been received! Oops! Something went wr"
claim-capnamic-ventures-intake-002,capnamic-ventures,Capnamic Ventures,intake_patient-capital_bucket_signal,Capnamic Ventures has source-backed Patient Capital bucket evidence: source text contains 'purpose'.,https://www.capnamic.com,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,Auto-promoted intake evidence; not paper-ready. Snippet: Co-investors include See our portfolio Invested in 2015 (Series A) Staffbase provides an internal communications platform to unite companies and their employees behind a common pur
claim-capnamic-ventures-intake-003,capnamic-ventures,Capnamic Ventures,intake_patient-capital_bucket_signal,Capnamic Ventures has source-backed Patient Capital bucket evidence: source text contains 'foundation'.,https://www.capnamic.com,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: If we believe that you’ve built a great foundation upon which to change an industry, then let's talk."
claim-capnamic-ventures-intake-004,capnamic-ventures,Capnamic Ventures,intake_patient-capital_bucket_signal,Capnamic Ventures has source-backed Patient Capital bucket evidence: source text contains 'as invested in'.,https://www.capnamic.com,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: Learn more The ones with the big ideas Invested in 2018 (Series A) Userlane is a navigation system for software, allowing users to immediately and fully operate any software applic"
claim-elevator-ventures-intake-001,elevator-ventures,Elevator Ventures,intake_patient-capital_bucket_signal,Elevator Ventures has source-backed Patient Capital bucket evidence: source text contains 'mission'.,https://elevator-ventures.com,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: They are true partners on our mission to simplify digital signatures and secure document workflows across Europe.” Sylvain Forté CEO and Co-Founder, SESAMm “We are grateful for Ele"
claim-elevator-ventures-intake-002,elevator-ventures,Elevator Ventures,intake_patient-capital_bucket_signal,Elevator Ventures has source-backed Patient Capital bucket evidence: source text contains 'trust'.,https://elevator-ventures.com,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: Discover more Founders Voices Petr Dvořák CEO and Founder, Wultra “Partnering with Elevator Ventures gives us not only trusted backing from Raiffeisen Bank International but also a"
claim-f2-venture-capital-intake-001,f2-venture-capital,F2 Venture Capital,intake_patient-capital_bucket_signal,F2 Venture Capital has source-backed Patient Capital bucket evidence: source text contains 'mission'.,https://www.f2vc.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,Auto-promoted intake evidence; not paper-ready. Snippet: hts from F2 See all content Get access to key insights and the latest news on transformative startups from F2. Thank you! Your submission has been received! Oops! Something went wr
claim-f2-venture-capital-intake-002,f2-venture-capital,F2 Venture Capital,intake_patient-capital_bucket_signal,F2 Venture Capital has source-backed Patient Capital bucket evidence: source text contains 'trust'.,https://www.f2vc.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,Auto-promoted intake evidence; not paper-ready. Snippet: ge VC for Israeli Startups POWERING FOUNDERS Main Team Companies Operator Platform Insights Our Ethos FAQ Careers Investor Portal Trust Boldness Efficiency We partner with bold Isr
claim-f2-venture-capital-intake-003,f2-venture-capital,F2 Venture Capital,intake_patient-capital_bucket_signal,F2 Venture Capital has source-backed Patient Capital bucket evidence: source text contains 'legacy'.,https://www.f2vc.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: Unlike legacy vendors who rely on manual policy creation and tagging, Zero divides networks into isolated segments via highly accurate, automated rule creation with set-and-forget "
claim-f2-venture-capital-intake-004,f2-venture-capital,F2 Venture Capital,intake_patient-capital_bucket_signal,F2 Venture Capital has source-backed Patient Capital bucket evidence: source text contains 'impact'.,https://www.f2vc.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: Law firms use Darrow to select high-impact cases, helping secure compensation for victims and deter wrongdoings."
claim-mangrove-capital-partners-intake-001,mangrove-capital-partners,Mangrove Capital Partners,intake_patient-capital_bucket_signal,Mangrove Capital Partners has source-backed Patient Capital bucket evidence: source text contains 'purpose'.,https://www.mangrove.vc/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,Auto-promoted intake evidence; not paper-ready. Snippet: Read more Article The paradox of dual-use technology The concept of “dual-use” innovation blurs the line between commercial promise and military purpose.
claim-mangrove-capital-partners-intake-002,mangrove-capital-partners,Mangrove Capital Partners,intake_patient-capital_bucket_signal,Mangrove Capital Partners has source-backed Patient Capital bucket evidence: source text contains 'foundation'.,https://www.mangrove.vc/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: Europe Israel Mangrove Foundation The Mangrove Foundation is an initiative of Mangrove Capital Partners, which has decided to act for the planet's and mankind's survival by support"
claim-samaipata-intake-001,samaipata,Samaipata,intake_patient-capital_bucket_signal,Samaipata has source-backed Patient Capital bucket evidence: source text contains 'mission'.,https://samaipata.vc,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,Auto-promoted intake evidence; not paper-ready. Snippet: Advertising networks usually place them with the website operator’s permission.
claim-samaipata-intake-002,samaipata,Samaipata,intake_patient-capital_bucket_signal,Samaipata has source-backed Patient Capital bucket evidence: source text contains 'impact'.,https://samaipata.vc,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,Auto-promoted intake evidence; not paper-ready. Snippet: Blocking categories may impact your experience on the website.
claim-slingshot-ventures-intake-001,slingshot-ventures,Slingshot Ventures,intake_patient-capital_bucket_signal,Slingshot Ventures has source-backed Patient Capital bucket evidence: source text contains 'mission'.,https://www.slingshot.ventures,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: Read More KatKin is a UK-based pet food company on a mission to revolutionize cat health with fresh, vet-formulated meals made from 100% real meat."
claim-slingshot-ventures-intake-002,slingshot-ventures,Slingshot Ventures,intake_patient-capital_bucket_signal,Slingshot Ventures has source-backed Patient Capital bucket evidence: source text contains 'trust'.,https://www.slingshot.ventures,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: Read More Tyles is an online software tool that enables people to find, use and structure trusted knowledge."
claim-smartfin-intake-001,smartfin,SmartFin,intake_patient-capital_bucket_signal,SmartFin has source-backed Patient Capital bucket evidence: source text contains 'mission'.,https://smartfinvc.com,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,Auto-promoted intake evidence; not paper-ready. Snippet: Functional Functional Always active The technical storage or access is strictly necessary for the legitimate purpose of enabling the use of a specific service explicitly requested 
claim-smartfin-intake-002,smartfin,SmartFin,intake_patient-capital_bucket_signal,SmartFin has source-backed Patient Capital bucket evidence: source text contains 'purpose'.,https://smartfinvc.com,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,Auto-promoted intake evidence; not paper-ready. Snippet: Functional Functional Always active The technical storage or access is strictly necessary for the legitimate purpose of enabling the use of a specific service explicitly requested 
claim-smartfin-intake-003,smartfin,SmartFin,intake_patient-capital_bucket_signal,SmartFin has source-backed Patient Capital bucket evidence: source text contains 'foundation'.,https://smartfinvc.com,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,Auto-promoted intake evidence; not paper-ready. Snippet: rs looking to lead Headquartered in Europe Smartfin in the news Read more MariaDB to Acquire GridGain: Architecting the Real-Time Foundation for the Agentic Enterprise 12.03.2026 R
claim-smartfin-intake-004,smartfin,SmartFin,intake_patient-capital_bucket_signal,SmartFin has source-backed Patient Capital bucket evidence: source text contains 'trust'.,https://smartfinvc.com,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,Auto-promoted intake evidence; not paper-ready. Snippet: We support and guide those that carry our trust.
claim-verve-ventures-intake-001,verve-ventures,Verve Ventures,intake_patient-capital_bucket_signal,Verve Ventures has source-backed Patient Capital bucket evidence: source text contains 'mission'.,https://verve.vc,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: ser Content on the Website or through the Business Management Tools of the Website, or with their explicit consent by separate submission outside the Website; (iii) when Investors "
claim-verve-ventures-intake-002,verve-ventures,Verve Ventures,intake_patient-capital_bucket_signal,Verve Ventures has source-backed Patient Capital bucket evidence: source text contains 'purpose'.,https://verve.vc,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: any liability whatsoever. 3.2. In addition, VERVE collects the User Information listed in Section 2.1 for the following specific purposes: (i) to provide Users email alerts on inte"
claim-verve-ventures-intake-003,verve-ventures,Verve Ventures,intake_patient-capital_bucket_signal,Verve Ventures has source-backed Patient Capital bucket evidence: source text contains 'foundation'.,https://verve.vc,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: g Intelligence that powers everything else July 15th, 2026 - 12:00 Sign Up Here Our 2026 Thesis: Future of Computing Securing the foundations of industrial resilience Nov 18th, 202"
claim-verve-ventures-intake-004,verve-ventures,Verve Ventures,intake_patient-capital_bucket_signal,Verve Ventures has source-backed Patient Capital bucket evidence: source text contains 'family office'.,https://verve.vc,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: More EUR 1-2M Initial ticket size Seed Stages European founders Geography Investors Our sophisticated investors include visionary family offices, leading wealth managers, instituti"
claim-verve-ventures-intake-005,verve-ventures,Verve Ventures,intake_patient-capital_bucket_signal,Verve Ventures has source-backed Patient Capital bucket evidence: source text contains 'impact'.,https://verve.vc,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: Users can opt out of providing VERVE with this information if User wishes so, with no impact on User’s experience of the Website."
claim-xange-intake-001,xange,XAnge,intake_patient-capital_bucket_signal,XAnge has source-backed Patient Capital bucket evidence: source text contains 'trust'.,https://www.xange.vc,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: They were the first fund to take a stand and say, 'We believe in them to build something transformative.' Cyril Chiche CEO Lydia Discover What Drives Us Investing in European Game "
claim-xange-intake-002,xange,XAnge,intake_patient-capital_bucket_signal,XAnge has source-backed Patient Capital bucket evidence: source text contains 'impact'.,https://www.xange.vc,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,Auto-promoted intake evidence; not paper-ready. Snippet: Explore the team Clementine Gazay Principal Paris Cyril Bertrand Managing Partner Paris Nadja Bresous Mehigan Partner Impact Paris Alexis du Peloux Partner Paris Lydia Seyler Senio
claim-2150-intake-001,2150,2150,intake_patient-capital_bucket_signal,2150 has source-backed Patient Capital bucket evidence: source text contains 'mission'.,https://2150.vc,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: Hunting for Gigacorns – the technology champions of the coming decades with the potential to benefit billions of people, create billions in commercial value and lower gigatons of e"
claim-2150-intake-002,2150,2150,intake_patient-capital_bucket_signal,2150 has source-backed Patient Capital bucket evidence: source text contains 'impact'.,https://2150.vc,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,Auto-promoted intake evidence; not paper-ready. Snippet: We call it ‘Constructive Capital’ Meet the team Stay connected London Copenhagen Berlin Manifesto Investments Meet our team News Get in touch Impact Diversity Join the mission Priv
claim-genesis-capital-intake-001,genesis-capital,Genesis Capital,intake_patient-capital_bucket_signal,Genesis Capital has source-backed Patient Capital bucket evidence: source text contains 'long-term'.,https://genesiscapital.com.au/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: Learn more Supporting Healthcare Businesses to Become Industry Leaders View portfolio Deep Sector Expertise, Long-Term Vision Read more True Partnership, Aligned Success What we lo"
claim-genesis-capital-intake-002,genesis-capital,Genesis Capital,intake_patient-capital_bucket_signal,Genesis Capital has source-backed Patient Capital bucket evidence: source text contains 'foundation'.,https://genesiscapital.com.au/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: Headquartered in Sydney, with a portfolio spanning Australia and New Zealand, Genesis is building a strong regional foundation while extending its reach into global healthcare mark"
claim-genesis-capital-intake-003,genesis-capital,Genesis Capital,intake_patient-capital_bucket_signal,Genesis Capital has source-backed Patient Capital bucket evidence: source text contains 'impact'.,https://genesiscapital.com.au/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: Learn more Supporting Healthcare Businesses to Become Industry Leaders View portfolio Deep Sector Expertise, Long-Term Vision Read more True Partnership, Aligned Success What we lo"
claim-hcvc-hardware-club-intake-001,hcvc-hardware-club,HCVC (Hardware Club),intake_patient-capital_bucket_signal,HCVC (Hardware Club) has source-backed Patient Capital bucket evidence: source text contains 'mission'.,https://www.hcvc.co,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,Auto-promoted intake evidence; not paper-ready. Snippet: Home page - HCVC Home page - HCVC Home Home Portfolio Team Jobs Blog Apply We back founders on a mission to industrialize scientific and technological progress.
claim-hcvc-hardware-club-intake-002,hcvc-hardware-club,HCVC (Hardware Club),intake_patient-capital_bucket_signal,HCVC (Hardware Club) has source-backed Patient Capital bucket evidence: source text contains 'foundation'.,https://www.hcvc.co,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: News Dyna Robotics secures $120m Series A from Nvidia and Amazon Less than a year after their seed round, Dyna launched one of the leading robotics foundation models and deployed r"
claim-mercury-capital-intake-001,mercury-capital,Mercury Capital,intake_portfolio-capital_bucket_signal,Mercury Capital has source-backed Portfolio Capital bucket evidence: source text contains 'holdings'.,https://www.mercurycapital.com.au/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: www.nexusdayhospitals.com.au X Hexagon About Hexagon Hexagon Holdings (Hexagon) was formed by Mercury Capital through the acquisitions of Kiwi Labels, Rapid Labels, Hally Labels an"
claim-mercury-capital-intake-002,mercury-capital,Mercury Capital,intake_portfolio-capital_bucket_signal,Mercury Capital has source-backed Portfolio Capital bucket evidence: source text contains 'portfolio companies'.,https://www.mercurycapital.com.au/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: across deals with enterprise values ranging from $50m – $1bn with responsibility for deal identification and completion, managing portfolio companies and overseeing exits Current D"
claim-mercury-capital-intake-003,mercury-capital,Mercury Capital,intake_portfolio-capital_bucket_signal,Mercury Capital has source-backed Portfolio Capital bucket evidence: source text contains 'consolidator'.,https://www.mercurycapital.com.au/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,Auto-promoted intake evidence; not paper-ready. Snippet: Estia Health Care listed on the ASX in December 2014 and since has been an active consolidator in the industry continuing its strategy of acquiring and integrating aged care facili
claim-regen-ventures-intake-001,regen-ventures,ReGen Ventures,intake_patient-capital_bucket_signal,ReGen Ventures has source-backed Patient Capital bucket evidence: source text contains 'mission'.,https://www.regen.vc,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: our substack to be part of our founders community and receive news, thesis updates and articles from our team. Thank you! Your submission has been received! Oops! Something went wr"
claim-regen-ventures-intake-002,regen-ventures,ReGen Ventures,intake_patient-capital_bucket_signal,ReGen Ventures has source-backed Patient Capital bucket evidence: source text contains 'foundation'.,https://www.regen.vc,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,Auto-promoted intake evidence; not paper-ready. Snippet: ReGen Ventures ReGen Ventures Home Our Focus Portfolio Team Manifesto Blog ↗ Jobs ↗ Contact Reimagining the world from the atom up We partner with founders building the foundationa
